60101,1530051126
60101,0071809252
60102,1530051126
60102,0071809252
60201,013444633X
60202,9780387790534
60203,9780387790534
61001,0136003915
61001,1491901632
62001,1118879368
62002,1118879368
62002,9781449374273
62002,1782162151
62002,9781617291388
62003,1118879368
61201,9781491957653
61202,9781491957653
62201,0080491022
63001,9780471915478
63002,9780471915478
67301,1498734227
67401,1549617214
67501,9780596803346
67601,0262035618
61601,0749484446
